2.981937848806007096e+00,-2.986671555537555811e+00,5.634950157342644594e+00
2.947222185632601299e+00,-3.007493220406915135e+00,4.797391022092956092e+00
2.870410055932300253e+00,-3.082720939649339353e+00,4.157045737959554010e+00
2.753622607934543165e+00,-3.193808430724582426e+00,3.605357881831464439e+00
2.599772865869202310e+00,-3.339177784133626758e+00,3.120672324550120003e+00
2.417008428927355013e+00,-3.489840720438453836e+00,2.723484934079302811e+00
2.197266664136583003e+00,-3.649201578264650525e+00,2.379779065310113406e+00
1.950230636703773168e+00,-3.802648477595212739e+00,2.116054845165540321e+00
1.679416488981648969e+00,-3.947339241213712491e+00,2.008239846003132989e+00
1.390134332983519405e+00,-4.071716827320668308e+00,1.885273516169818864e+00
1.078343125835403260e+00,-4.189196779480202970e+00,1.767957947647075700e+00
7.598155454324135860e-01,-4.279213542595492470e+00,1.645589585751132677e+00
4.327563589839948932e-01,-4.340905050375055474e+00,1.518906155397751645e+00
1.005851746300592403e-01,-4.380950576212351955e+00,1.377317388558341182e+00
-2.274520690261375711e-01,-4.392069341215584011e+00,1.227065678206915589e+00
-5.457111975217201483e-01,-4.370770312250507494e+00,1.075078785201166953e+00
-8.463857891999486682e-01,-4.331155392864543430e+00,9.125024426214289885e-01
-1.134389465679229714e+00,-4.253113233739799881e+00,7.505376272964002782e-01
-1.400203892906140668e+00,-4.156135312578697061e+00,5.890156305251064150e-01
-1.641399143245050096e+00,-4.038825292184140103e+00,4.337190892229891848e-01
-1.853800651514038611e+00,-3.895744123079079024e+00,2.925912094333008029e-01
-2.038812066144428670e+00,-3.738438464308557307e+00,1.579776195023238072e-01
-2.190978142820553476e+00,-3.572165075704135884e+00,3.819738838529047886e-02
-2.318022965289976423e+00,-3.396007220374974267e+00,-7.303430169112162806e-02
-2.414766647900421503e+00,-3.216136315484361852e+00,-1.642978251068618611e-01
-2.497234921926148488e+00,-3.037377866765822443e+00,-2.361083810924379522e-01
-2.544859476027463430e+00,-2.857550850655420138e+00,-2.996158011244910435e-01
-2.578617194536813706e+00,-2.688005041056925837e+00,-3.469044078163420197e-01
-2.588257300805267391e+00,-2.525853022220372335e+00,-3.809815032003017743e-01
-2.590853554827368121e+00,-2.373238125172679513e+00,-4.017568214813666549e-01
-2.576847215544027847e+00,-2.231429994039419995e+00,-4.190133327511795236e-01
-2.544505479679530335e+00,-2.100427429339464247e+00,-4.213824712993132771e-01
-2.508079465483401549e+00,-1.979494216014353380e+00,-4.150981360263625852e-01
-2.464472914830363237e+00,-1.870673389177906154e+00,-4.027294837506229519e-01
-2.409564630223835824e+00,-1.769185060374044216e+00,-3.889169265528220620e-01
-2.353476891290866568e+00,-1.684316242283057097e+00,-3.650126440937227490e-01
-2.293794119609678273e+00,-1.606441086049857470e+00,-3.376548642944806056e-01
-2.229993430582862146e+00,-1.536261251044884979e+00,-3.112129848902874252e-01
-2.163939681958471972e+00,-1.473898613197802021e+00,-2.767195414433680223e-01
-2.097113393634314704e+00,-1.418412350844892256e+00,-2.397033201233841893e-01
-2.023047780055013067e+00,-1.373251936470084367e+00,-2.073340816126370001e-01
-1.956871417950315273e+00,-1.324198443530969049e+00,-1.639959462549583913e-01
-1.876271826049862979e+00,-1.284251496335285569e+00,-1.286834544595540641e-01
-1.803756223199560083e+00,-1.251871984839025176e+00,-8.869918473695863337e-02
-1.732123670427003770e+00,-1.214069673173857389e+00,-4.837868719694245201e-02
-1.663292431299172591e+00,-1.186306069814210495e+00,-9.000372057751034396e-03
-1.584748574154969614e+00,-1.155095304005339774e+00,2.887963279498600988e-02
-1.514550751537123041e+00,-1.126864922776188660e+00,6.467205232353322175e-02
-1.440779760552419964e+00,-1.098596427178441637e+00,9.769125826908951760e-02
-1.359699207947532074e+00,-1.068384584683737648e+00,1.294172134668245544e-01
-1.283546115278568100e+00,-1.041393095628254217e+00,1.583921144256366098e-01
-1.206652570216500964e+00,-1.012697711371144171e+00,1.819759077384431878e-01
-1.128243726596866336e+00,-9.847727593606271368e-01,1.996537116107063858e-01
-1.048616173142545849e+00,-9.548975551852114663e-01,2.210820837613649836e-01
-9.690608740764345974e-01,-9.307776981334991984e-01,2.351869008522318727e-01
-8.878342593267738447e-01,-8.976180407550113927e-01,2.443514061307998642e-01
-8.048410384132110851e-01,-8.740422550387124678e-01,2.500715447675570524e-01
-7.210109840335635623e-01,-8.459425905469243334e-01,2.557326295658167714e-01
-6.335401887040726931e-01,-8.196884760302494133e-01,2.536756770939514460e-01
-5.507878406581830921e-01,-7.978558516037228543e-01,2.486857918755147612e-01
-4.587104156808302635e-01,-7.669047806693314318e-01,2.331061416217584947e-01
