1.952661986648425163e-01,2.085720555515346852e-01,-1.723707300226576088e-32,0.000000000000000000e+00,-4.018874126139302315e-33,0.000000000000000000e+00
2.022025282553611969e-01,2.175304189079760864e-01,4.680173946386390407e-03,3.873921363418541403e-02,5.838890873129874183e-03,9.325109120639789306e-02
2.128612113467394096e-01,2.270614957762294994e-01,1.810029453174504671e-02,7.464729873007150407e-02,1.017922942805258441e-02,1.747295481542850693e-01
2.267940264902566228e-01,2.371327340306876308e-01,3.891886911102088870e-02,1.047697787567969385e-01,1.279102951251192416e-02,2.412225222098662858e-01
2.433144290731386605e-01,2.476526110464991048e-01,6.414508698078094651e-02,1.272441644801290128e-01,1.233482533632464934e-02,2.631419405204480921e-01
2.623029138282608197e-01,2.586094354726821143e-01,8.998064748471852614e-02,1.552089960049299056e-01,1.170357831138319274e-02,2.536067594571412287e-01
2.841380869421870625e-01,2.702488262529789131e-01,1.160366224767057780e-01,1.858389319946672780e-01,1.272078267858414193e-02,2.673841623711303295e-01
3.089508475008116983e-01,2.829595393849470564e-01,1.451480649379000565e-01,2.176367121302736907e-01,1.577665597009618795e-02,3.144529560827124537e-01
3.368591226602245525e-01,2.971625662947097735e-01,1.788426844882582967e-01,2.524745525557272607e-01,1.944149021368938440e-02,3.590147723543034020e-01
3.678563001752658268e-01,3.131459787826449959e-01,2.161026110153459190e-01,2.861503071346540583e-01,2.183740585666796644e-02,3.858840043912385998e-01
4.017235820634947885e-01,3.310469127482053020e-01,2.553018506562668710e-01,3.184187114840837385e-01,2.269176018546379542e-02,3.979330712032709272e-01
4.381384371288299939e-01,3.509720959372157889e-01,2.950440920284856938e-01,3.474762371634115277e-01,2.307726324289623154e-02,3.968640392259756844e-01
4.768184730264151683e-01,3.729385942344963789e-01,3.341651153691663212e-01,3.753933479260265216e-01,2.121152993844121690e-02,3.856345409690187798e-01
5.176446476276950204e-01,3.968102861940895898e-01,3.717613956522393126e-01,4.020557387788998849e-01,1.625036934601405830e-02,3.664986381002092175e-01
