2.402059633838496300e+00,-4.828005606242347980e+00,7.211266092292350827e+00
2.641800641360531721e+00,-4.999999986342139380e+00,7.159521635171905984e+00
4.375813379207857068e+00,-5.000000006056678714e+00,8.132167097320957438e+00
3.997082915248314272e+00,-4.999999932010952719e+00,8.846695637647638222e+00
1.980881967622871942e+00,-4.999999994901068057e+00,8.753336379515227250e+00
-1.332480467574423511e+00,-5.000000009998889716e+00,8.288472676145030249e+00
-7.898445799522496813e+00,-4.999999841682166490e+00,8.767284340005117471e+00
-1.000000000929527566e+01,-5.000000009863796890e+00,5.606171444610454913e+00
-1.000002264239203775e+01,-5.000019744035862246e+00,6.550674572687055885e+00
-9.990131866529409876e+00,-4.990299653423516446e+00,-5.982278463957593218e+00
-1.000000000963527214e+01,-5.000000008299797294e+00,1.052036115843424824e+00
-1.000000000924617360e+01,-5.000000009754018038e+00,1.000000000723154514e+01
-1.000000000942504741e+01,-5.000000009752416652e+00,1.527811576287564588e+00
-1.000000000954617896e+01,-5.000000009751536467e+00,-3.484825074812383239e+00
-1.000000000950867118e+01,-4.953602683047827249e+00,-4.659469428637993182e+00
-1.000000000950524637e+01,2.653601116006336635e+00,-5.601907015548841962e+00
-1.000000000931752098e+01,2.543435662166327216e+00,-9.999999976075880426e+00
-1.000000000973037650e+01,-3.875938089402342079e+00,-9.999999970925111725e+00
-1.000000000974689485e+01,4.999999912476980057e+00,-1.000000000417106349e+01
-1.000000000974688241e+01,4.999999997026770338e+00,-9.999999998968457149e+00
-1.000000000970040226e+01,5.000000003824774275e+00,-9.999999998919401278e+00
-1.000000000970507053e+01,3.202082331098272672e+00,-1.000000000097590380e+01
-1.000000000854811155e+01,-5.000000009658896793e+00,1.000000000424610747e+01
-9.999998263810372379e+00,-4.999998916387434100e+00,5.813902996735516027e-01
-8.993489933493327371e+00,-5.000000009978720961e+00,-1.813228190343605828e+00
-5.427104188621584058e+00,-5.000000003876125199e+00,-3.439317611995498680e+00
-3.130606439832305465e+00,-4.999999962259199293e+00,-4.428971705026008010e+00
-2.563769191107600154e+00,-5.000000009984262306e+00,-5.711911052737455918e+00
-2.100406525535278401e+00,-5.000000008993556122e+00,-9.999919083366645367e+00
1.000000000967286873e+01,-5.000000009725951600e+00,-1.000000000672581457e+01
9.999999952940692438e+00,-4.999999950568180473e+00,-9.999998985167694698e+00
9.999999812783414654e+00,-4.999999788590105965e+00,-9.999999716662966165e+00
1.000000000965840741e+01,-5.000000009735670936e+00,-5.399352735793166325e+00
1.000000000975272130e+01,-5.000000009371134979e+00,4.250177548339926781e-01
1.000000000972481651e+01,-5.000000009227043130e+00,2.892160926086405848e+00
1.000000000969831859e+01,-5.000000009153989566e+00,4.407166949924213206e+00
1.000000000969556169e+01,-5.000000008973078280e+00,4.034724431421444102e+00
1.000000000965645519e+01,-5.000000008456712663e+00,2.872367105799688236e+00
1.000000000938054789e+01,-5.000000004994952008e+00,4.133023967754579253e+00
1.000000000999976635e+01,-1.851525283327152938e+00,6.754657396154831517e+00
1.000039318965360913e+01,4.998900699580549833e+00,9.999821275030589263e+00
1.000000000969746772e+01,5.000000008998877199e+00,-1.000000000491858465e+01
1.000000000973983028e+01,5.000000009040204141e+00,-4.111365042234096379e+00
1.000000000789388999e+01,5.000000009531369471e+00,1.000000000253626808e+01
6.021456125199450504e+00,4.999999983803234294e+00,9.999999847783479723e+00
1.000000000962314317e+01,5.000000009686928593e+00,9.999999996521509615e+00
1.000000000964395497e+01,5.000000009677105339e+00,9.999999940718616642e+00
1.000000000966938352e+01,5.000000009610269025e+00,-9.999999999040879217e+00
1.000000000972725722e+01,5.000000009598259965e+00,-1.000000000261499089e+01
9.999994123251699563e+00,4.999991409032979561e+00,-9.999779755132436776e+00
1.000000000971970415e+01,5.000000009680665158e+00,9.999999978129009648e+00
1.000000000972492664e+01,5.000000009672829648e+00,9.999999983029807638e+00
1.000000000969835412e+01,5.000000009600826800e+00,1.807080988361422280e+00
9.983480189226746404e+00,4.972657684465724870e+00,-3.490608935782777422e+00
1.000000000519328758e+01,5.000000000392567756e+00,-9.999999886587985998e+00
1.000000000972868541e+01,5.000000009258818601e+00,-1.000000000527387201e+01
1.000000000973057723e+01,5.000000009243287025e+00,-1.000000000342304496e+01
1.000000000967814984e+01,5.000000009425630054e+00,-9.999999971194970527e+00
1.000000000852944559e+01,5.000000007856623796e+00,-4.880094083685484030e+00
9.999999980404105315e+00,5.000000008873695556e+00,9.999999999735818434e+00
9.999999948917601245e+00,5.000000009682026736e+00,1.000000000619369445e+01
8.630903390832598276e+00,5.000000008309180899e+00,5.629726529764547571e+00
1.000000000813705725e+01,5.000000009744510976e+00,-9.999999692413471308e+00
9.999994498464721104e+00,4.999998963401721674e+00,-1.811802900170586206e+00
9.999975684141412913e+00,4.999997454389417229e+00,7.321310302463690078e+00
4.675500909946934236e+00,4.999999966101877469e+00,6.068254629200514394e+00
-4.732068142608485850e+00,5.000000007813564018e+00,5.201471989410320518e+00
-7.011212550925601583e+00,4.999998339601439135e+00,4.410719711344062155e+00
-8.535582192223753140e+00,4.999999780808039418e+00,3.541283797679574352e+00
-9.999996922527333965e+00,4.999999806867489127e+00,3.028577393922002869e+00
-9.999999864685873874e+00,4.999999987542109281e+00,3.209025498460825077e+00
-1.000000000851289705e+01,5.000000009754195673e+00,1.116796753912215889e+00
-7.059920387545451703e+00,5.000000009666882406e+00,1.000000000137931444e+01
-1.000000000896409347e+01,5.000000009756202068e+00,-5.567291352709831997e+00
-9.999999803002998178e+00,5.000000009657528111e+00,-5.036977213214639981e+00
-2.880490106003859907e+00,4.486019987535276421e+00,9.999999987028171944e+00
-6.357083874269751966e+00,2.566917747886843681e+00,7.343464748103717632e+00
-3.996977166437564399e+00,-5.326047479146358565e-01,3.543995585053973496e+00
-1.738487267931571045e+00,-3.126094612689735985e+00,1.752035809793741183e+00
3.265104926945753272e-01,-4.999986109324442651e+00,1.218671482736758849e+00
1.793730345592218223e+00,-4.999999989447990956e+00,1.395972979371786993e+00
1.338183866760981333e+00,-5.000000009342384644e+00,-9.999999826784868873e+00
1.000000000536143041e+01,-5.000000009561242464e+00,-9.999999994902401212e+00
1.000000000904283937e+01,-5.000000009739533624e+00,-1.714430984030180349e+00
1.000000000911727227e+01,-5.000000009744068663e+00,5.042886516776817096e+00
1.000000000846964276e+01,-5.000000009705879656e+00,3.814464841343052637e+00
2.501529687696357307e+00,-5.000000009656017319e+00,2.499165546592620579e+00
5.894030516948348009e+00,-5.000000009555031433e+00,2.534581061953301795e+00
-2.672678530719231116e+00,-4.490817623491254906e+00,3.914880207474721097e+00
8.955660752183108642e+00,5.000000004613631255e+00,2.777776859743833260e+00
1.000000000954439905e+01,5.000000008640542504e+00,3.188564566029831848e+00
9.160528947755826934e+00,4.999984748546587809e+00,-6.591546186792156092e+00
9.999999971110355546e+00,4.999999993537188381e+00,-5.214705728260359940e+00
-1.548613425626915063e+00,5.000000009065984408e+00,-4.010566959307660717e+00
-5.316806397082691760e+00,5.000000008927004025e+00,-4.068798635600412439e+00
3.167674916728623113e+00,5.000000009269954582e+00,9.999999867937278353e+00
8.736833261312947130e+00,5.000000009454753425e+00,9.999999988410095852e+00
1.000000000929598443e+01,5.000000009594433692e+00,9.999999983941926018e+00
5.588002481659763987e+00,5.000000009637663112e+00,1.000000000205189998e+01
