-3.245728502257261630e-04,-7.716857350980583878e-05,-1.008919006426835404e-04,-4.782822809705576137e-06,1.077936746691724335e-03,4.709046879310963170e-03,-6.454707212465227162e-02,-2.892181680582390363e-02,-1.592047603468969320e-03,9.329228118579048880e-04,-1.569559143918199812e-02,1.739722460768446805e-02,-1.428256248698284159e-01,2.380065263843570378e+01,1.902828355481602340e+00,5.499391482960885869e-03,-3.709891535379285926e-02,-1.859174171035127363e-03,-3.045606569042942358e-01,-4.993612389258779772e-09,-5.148218356920656353e-09,-4.883839389377379016e-09
-8.342210965269494186e-04,-1.656319097016866338e-04,-1.232348313678047376e-04,-5.255885632819026987e-06,8.907031598367009737e-03,4.300930708160592350e-03,-1.967554627422896385e-01,-1.751351149315779065e-01,-1.081502610398736141e-03,-4.084324355889641179e-04,-3.281679519168276965e-02,3.360114095403662904e-02,-3.619643372343611665e-01,2.380152367544263825e+01,2.121967340016356562e+00,2.733524334613044240e-02,-1.091335455545662109e-01,2.406337245624726520e-02,-5.996940668442354294e-01,-1.029791568045732389e-08,-1.092045436719130253e-08,-4.981279996036448277e-09
-1.148644126265141886e-03,-2.378290634217082361e-04,-2.961149129801039976e-04,-1.138151052992432023e-05,1.579747989289083387e-02,5.142528348551068593e-03,-2.356703998729965110e-01,-2.369169139538269686e-01,5.618207004298822645e-04,-2.516405663927052429e-03,-4.546062887220524151e-02,4.597099527556102599e-02,-3.452958917597671595e-01,2.380200298726662922e+01,2.105336995690144875e+00,3.385472954832410841e-02,-1.226876511926380947e-01,4.940573121327334477e-02,-6.183279033630660892e-01,-1.384038297803382164e-08,-1.632848322583948208e-08,-9.977048488458628016e-09
-1.240716993369798526e-03,-2.567270746458897809e-04,-7.278349894696499976e-04,-3.244713028331419629e-05,2.250713258851013560e-02,7.340272447279021228e-03,-2.693946134337955045e-01,-3.018042201755409826e-01,2.521482067776313011e-03,-5.641578751473951166e-03,-6.292465832686396088e-02,6.388964745398534317e-02,-3.287024826650549181e-01,2.380324010058232176e+01,2.089237721845297102e+00,2.303149309085533725e-02,-1.231612817209796901e-01,4.867636452778008327e-02,-6.266267573993032913e-01,-2.147361643980548061e-08,-2.147407460818138358e-08,-1.297010009981830166e-08
-1.183262353485229398e-03,-2.356350386003452132e-04,-1.584110227939420712e-03,-8.993648768851225553e-05,3.041191069831137087e-02,1.010258582469977275e-02,-2.900775628769937664e-01,-3.492893685334855225e-01,4.907767788855481317e-03,-1.049636658049953736e-02,-7.823202246486658795e-02,7.983814933216420995e-02,-3.186830646387013299e-01,2.380567693816488273e+01,2.079000705526062642e+00,7.765420353427391828e-03,-1.141761900066944890e-01,5.006487173493161941e-02,-6.272824212309457970e-01,-1.428215406759182255e-08,-2.686332576448884682e-08,-2.885182126753463018e-08
-1.176985790706127927e-03,-2.355669058129260100e-04,-2.912576198155780900e-03,-2.102700329086338573e-04,3.952719270540449442e-02,1.207302154402447800e-02,-2.989663933788956895e-01,-3.741147334478697184e-01,7.529202944178792038e-03,-1.681229392261495564e-02,-8.724633695473330008e-02,8.917139686972380686e-02,-3.121671520929081289e-01,2.380938775391919293e+01,2.072637581234273441e+00,1.728539365937059320e-04,-1.087054978713465903e-01,7.226893715046962818e-02,-6.236379141896010170e-01,-2.366037351392354054e-08,-2.739121765258242905e-08,-3.508784632190343018e-08
-1.266455070669236837e-03,-2.813635902647055719e-04,-4.624469194866114539e-03,-4.115829326187297110e-04,4.853338691781147740e-02,1.297386847569624059e-02,-3.017578349580889996e-01,-3.840159726845333021e-01,1.036071272672688982e-02,-2.346297936060903755e-02,-9.120821132057468916e-02,9.337089340990158137e-02,-3.095301006035101055e-01,2.381320570743514509e+01,2.069975924312293714e+00,-5.485566085982168313e-03,-1.039618467202275409e-01,1.003699180293026044e-01,-6.202359436925972691e-01,-2.291879232898812428e-08,-3.566029687382376368e-08,-4.222404046181133704e-08
-9.576185812125061073e-04,-2.367186701056120510e-04,-6.474500464522131918e-03,-6.765008591385455886e-04,5.517342761847927185e-02,1.650506614212516807e-02,-3.082876018547162089e-01,-4.101706577138188869e-01,1.212318498599991752e-02,-2.824349348988165753e-02,-9.582288283469238277e-02,9.907997260810987028e-02,-3.183388543040768792e-01,2.381626019878804001e+01,2.078797895609065360e+00,-3.155146900715754404e-02,-5.906793423411565297e-02,9.931411300028378242e-02,-6.138518458840696024e-01,-3.704123825047502464e-08,-5.465895158569160619e-09,-5.634471705148632702e-08
-3.576695670267467033e-04,-1.100902150110027609e-04,-7.515682177898710611e-03,-8.221163078055077674e-04,6.022547532301618378e-02,2.613060830818228486e-02,-3.087532019873391320e-01,-4.690678541362833243e-01,1.161599221056185474e-02,-2.922106999852322820e-02,-9.761264549406689639e-02,1.020995019605188125e-01,-3.556454705078198053e-01,2.381783362850093511e+01,2.116180724818391035e+00,-6.082278627034841401e-02,8.221686078257737715e-03,9.503917915768080038e-02,-5.631917579869857304e-01,-9.138622715358566382e-07,2.184577482439831244e-07,2.340091226822429591e-07
-2.066155304099867921e-04,-1.129830534256529522e-04,-7.866974296043402134e-03,-8.039719560548418522e-04,6.742878868897431155e-02,4.059830296799302185e-02,-2.942450997765915233e-01,-5.683730397103105014e-01,1.001572914801551056e-02,-2.901277308653598189e-02,-8.627826882070374626e-02,9.111396101344909626e-02,-4.065453393889534861e-01,2.381935179288907989e+01,2.167625516613221226e+00,-6.913280970760690702e-02,4.525450458520916680e-02,1.255788766095313758e-01,-4.441554729927505996e-01,-9.914279266997208136e-07,2.133066895591348682e-07,3.207513647413179761e-07
