9.845469072642718089e+00,1.555079171737149268e+00,6.704003160443100517e-01
9.615932407368950052e+00,-2.804851822761060820e-01,4.293651844095823789e-01
9.463564714022210111e+00,-1.546046110565487020e+00,2.514590783113965222e-01
9.355587945650837511e+00,-2.378182931008464784e+00,1.210651057790462920e-01
9.286602908067333573e+00,-3.108561502000087184e+00,-9.856529075367843201e-03
9.228763602122402432e+00,-3.644320279777916394e+00,-1.212050068198240321e-01
9.154787164437260927e+00,-3.815114856443715396e+00,-1.787654683612701911e-01
9.031426615919583512e+00,-3.427831309226074374e+00,-1.488247249259531391e-01
8.853019900351194238e+00,-2.586420791687574550e+00,-4.535691622022368363e-02
8.643965414346421738e+00,-1.637820089857959793e+00,6.255290098545228383e-02
8.421658025375538870e+00,-7.927634396275915485e-01,1.305149761887643700e-01
8.197247765439394485e+00,-1.604586746283339638e-01,1.370617880280730339e-01
7.983593006862967911e+00,1.454358191445140336e-01,5.418452434563221509e-02
7.760351433794051346e+00,3.292817461563922188e-01,-4.601366600704858562e-02
7.528363969017751067e+00,4.000589699930465759e-01,-1.581966122237516703e-01
7.287802144707829832e+00,3.744533105177192400e-01,-2.762833638519956447e-01
7.035270027482732225e+00,3.229742798853264540e-01,-3.758432728634143460e-01
6.772902070405488750e+00,2.565793453593926410e-01,-4.565411146686373933e-01
6.503089026789238503e+00,1.843183388023723335e-01,-5.190619237939272379e-01
6.228271613797955020e+00,1.128997177518991923e-01,-5.649556093111065547e-01
5.950899327901026048e+00,4.662952228503670915e-02,-5.965390191424344568e-01
5.673136909256809801e+00,-1.202140974434324702e-02,-6.162955693351696018e-01
5.396940858288462373e+00,-6.194200040021457382e-02,-6.268435914912872109e-01
5.123869689046316012e+00,-1.033515724920047174e-01,-6.306322274942657291e-01
4.855116580740943988e+00,-1.370436256289515320e-01,-6.298857939970767816e-01
4.591591242924799587e+00,-1.640320248362893696e-01,-6.263240649183604569e-01
4.333876148781606652e+00,-1.854530105213785529e-01,-6.213460822741746492e-01
4.082295660531880976e+00,-2.029274271904836779e-01,-6.161263557188799700e-01
