9.014413241461516790e+00,1.538837779694426811e+00,1.528702810096801423e+00
8.684273095826100075e+00,1.897930833669507322e+00,1.309648605039986924e+00
8.386096574270863968e+00,2.137328086465946519e+00,1.110008415200617549e+00
8.112548634694539018e+00,2.265450836962555670e+00,9.300952164607322326e-01
7.856476842115136527e+00,2.295313148775551149e+00,7.694574851196884779e-01
7.612025299004238299e+00,2.242409670864355054e+00,6.271330451819486784e-01
7.374936475627142052e+00,2.123112500902712974e+00,5.018527643036917452e-01
7.142569463865520163e+00,1.953532886968602167e+00,3.921604879698048496e-01
6.913669249624732061e+00,1.748755505345130246e+00,2.965775633359851171e-01
6.687903183205933466e+00,1.522136447779579349e+00,2.135864667827926389e-01
6.289517767443220109e+00,2.477489788758932665e+00,-2.156437311288290914e-02
6.122654348448068440e+00,1.703666313906050611e+00,-2.876919767027376687e-02
5.949659130361972359e+00,1.052856525749547911e+00,-4.649052994437801595e-02
5.774813148791223760e+00,5.268924015253992899e-01,-7.678916280419925688e-02
5.601531766162898940e+00,1.040979956179228227e-01,-1.167898685640510331e-01
5.432152803468910385e+00,-2.267858633055452322e-01,-1.635194021042597756e-01
5.266330446076289640e+00,-4.678121187538990533e-01,-2.121714065154272078e-01
5.102240624954297310e+00,-6.152589594198816236e-01,-2.544695995825295709e-01
4.936238903048662863e+00,-6.675652978112833758e-01,-2.813833098938522403e-01
4.765494376183442071e+00,-6.323817564220219900e-01,-2.890875390434047287e-01
4.588286756422986556e+00,-5.337274709001530448e-01,-2.799638468880396580e-01
4.407483519413443851e+00,-4.734602271422154729e-01,-2.615250900803625655e-01
4.223675336836106631e+00,-3.685608753713243702e-01,-2.393178436912350437e-01
4.039260688332067417e+00,-2.466893854527025254e-01,-2.200215830108127602e-01
3.853380197969842769e+00,-1.244993819455682826e-01,-2.072412692801604284e-01
3.669575350314250084e+00,-1.346786802783479786e-02,-2.021522729943849850e-01
3.488488095036495373e+00,8.163072804490778545e-02,-2.022049405501650243e-01
3.311052610452018374e+00,1.571887904497023258e-01,-2.039908445658503433e-01
3.137129537465908502e+00,2.129361409911504910e-01,-2.042859305474450105e-01
2.966603785662766057e+00,2.477430744933380724e-01,-2.016482885132081793e-01
