5.574301063095731257e-01,1.145622420197322633e+00,1.970857225828709813e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.591163397970768667e-01,1.145142127748593586e+00,1.758849687175954857e-02,3.363287042340391136e-02,-9.968301022828527855e-03,3.499319965194351290e-01,5.641632425225445724e-01,1.143835819162447587e+00,6.785238439575023983e-02,6.607152097211829722e-02,-2.074996127413698821e-02,6.525477724273293090e-01,5.725665233413586019e-01,1.141993476497093596e+00,1.461352542363150986e-01,9.695893718768397451e-02,-3.433693781887341145e-02,9.098656230707736770e-01,5.843193756370207437e-01,1.139966627352092976e+00,2.480283100492591541e-01,1.252530495476894545e-01,-5.207765061995400790e-02,1.124707228521625746e+00,5.993433594827568545e-01,1.138144355416445208e+00,3.694363728810795555e-01,1.492881805335259660e-01,-7.461552987313851970e-02,1.300408935986161918e+00,6.174398612900153793e-01,1.136910449201885998e+00,5.066053538442361059e-01,1.670124056210215979e-01,-1.018185466608677037e-01,1.440350246198109030e+00,6.382730117306644191e-01,1.136585749631760400e+00,6.560980323141147874e-01,1.763298817228791671e-01,-1.327576249368399297e-01,1.547401890069881158e+00,6.613892965231417120e-01,1.137368490033089374e+00,8.147149268667760458e-01,1.754803329729986983e-01,-1.657773857556976149e-01,1.623389309708977324e+00,6.862708127682715098e-01,1.139289193988838989e+00,9.793681785948750163e-01,1.633939606665514854e-01,-1.986789393776829671e-01,1.668695197928839136e+00,8.684153034197983345e+00,5.389658385044537869e-01,9.682016577661320511e+00,8.391396855256317622e+00,2.604819279415537814e-01,8.769387488033711264e+00,8.092735988115995482e+00,-2.462608920564670345e-01,8.018377605110705630e+00,7.745809757992256017e+00,-9.211872986795182072e-01,7.377558713673940005e+00,7.309266480439160496e+00,-1.707970875205772288e+00,6.806290291190771669e+00,6.750573877294939074e+00,-2.552842890200355708e+00,6.269205730186525827e+00,6.050802967709104863e+00,-3.404942320978795678e+00,5.731747548897422995e+00,5.206867088607286753e+00,-4.217280626443945302e+00,5.156647638835893055e+00,4.232067168212804376e+00,-4.947243252543594316e+00,4.502502690149550624e+00
5.637568563933375021e-01,1.154135539653798226e+00,1.513602478699496191e-02,2.651666512022356897e-02,-3.098853370672205541e-03,3.021919968311136961e-01,5.681060847878260933e-01,1.153097470018314308e+00,6.137220695144630922e-02,5.946416787258722997e-02,-2.124688949481361167e-02,6.197566915296274237e-01,5.758516610367535593e-01,1.150799302323330053e+00,1.371067120146363671e-01,8.984072688673418183e-02,-4.029660099323282424e-02,8.916056164929313521e-01,5.869625415751146269e-01,1.147750638291734848e+00,2.378644386898316199e-01,1.166268586340060004e-01,-6.159674438278806702e-02,1.120094720907391483e+00,6.013536927294902412e-01,1.144502677122164247e+00,3.594281747603280674e-01,1.386057157828302910e-01,-8.576206452613568954e-02,1.307916448130903131e+00,6.188414966108511939e-01,1.141611491213703200e+00,4.978520616956662037e-01,1.544785844237419603e-01,-1.127090753405445012e-01,1.457706158072409774e+00,6.391245106172056545e-01,1.139589527312948825e+00,6.494335830595280301e-01,1.630753762326979106e-01,-1.417351851985106381e-01,1.571615588010297992e+00,6.617943338954441757e-01,1.138854751137043042e+00,8.106458771794740059e-01,1.635857285365170666e-01,-1.716570370689151914e-01,1.650951436835806252e+00,6.863743543216217491e-01,1.139690293330515969e+00,9.780404797349528945e-01,1.557539219138882602e-01,-2.010086418519981266e-01,1.695945619613401734e+00,7.123769791344496394e-01,1.142226168718948109e+00,1.148135643374335046e+00,1.399984198936765900e-01,-2.282814702569708754e-01,1.705690546096379601e+00,8.495430882733106870e+00,-2.188079589893928034e+00,9.038921803785795461e+00,8.061180317551730923e+00,-2.127035218496466484e+00,8.300166683599989881e+00,7.624349840387947275e+00,-2.242857560844677689e+00,7.674111484427002416e+00,7.194485061331640452e+00,-2.482216633168072395e+00,7.110690565763631454e+00,6.776390812253695550e+00,-2.807164135799876892e+00,6.565898343370821344e+00,6.373167554330335882e+00,-3.193919639186084236e+00,5.998441047603123799e+00,5.986612154371950822e+00,-3.630623835097590568e+00,5.367868348294635439e+00,5.616657021169936925e+00,-4.114224694789803571e+00,4.634069463504862263e+00,5.261071442501065398e+00,-4.646713315536191935e+00,3.758173215341606976e+00
5.727275831900341396e-01,1.162207964005102179e+00,5.930050415507953643e-02,5.231918593261861150e-02,-1.172262516340333988e-02,5.797530306602924899e-01,5.797540374621942272e-01,1.160435098082853500e+00,1.315079584214448594e-01,8.374163013590445181e-02,-3.740466979531206076e-02,8.610770872400400622e-01,5.902345402770060590e-01,1.157224590272967646e+00,2.297358741354083023e-01,1.102505141313593617e-01,-6.394175971935130154e-02,1.099952749420653797e+00,6.040401704736986233e-01,1.153238583566005060e+00,3.498378380636269491e-01,1.306676781288551858e-01,-9.185975808191157443e-02,1.298670358802188840e+00,6.209603851820787446e-01,1.149145441068777140e+00,4.878906216114461958e-01,1.440750264247236678e-01,-1.209555525522531400e-01,1.459313213319405556e+00,6.406878498257662091e-01,1.145577288629473722e+00,6.401581271788729932e-01,1.499430849765785168e-01,-1.504821473762958939e-01,1.583470163729529201e+00,6.628280519479602395e-01,1.143087992303474465e+00,8.030311732633443889e-01,1.482542549233079598e-01,-1.793832601805930016e-01,1.672042659863542946e+00,6.869306001195515377e-01,1.142121378794375364e+00,9.729546369792957394e-01,1.395586866000697035e-01,-2.065503411433879388e-01,1.725181637228794695e+00,7.125334271725266566e-01,1.142997507289950532e+00,1.146354196939667780e+00,1.249374001504864884e-01,-2.310624884547212987e-01,1.742334483243322518e+00,7.392081628251750969e-01,1.145919695318246445e+00,1.319571380625671031e+00,1.058830494101380137e-01,-2.523684301580449429e-01,1.722353734751677079e+00,8.199748961197093067e+00,-4.434001091429172980e+00,8.415834368745025884e+00,7.553605170243974598e+00,-4.119918230705192919e+00,7.833958756370297039e+00,6.961296246970591461e+00,-3.925753185916185384e+00,7.317146287999513277e+00,6.466736839056133057e+00,-3.814089643264281015e+00,6.815744409798429437e+00,6.102436287753493893e+00,-3.774145703846632838e+00,6.284687914009245091e+00,5.887365761657433971e+00,-3.817953923253775361e+00,5.682677120481862687e+00,5.823746674458948114e+00,-3.973993035718256461e+00,4.972434929259137881e+00,5.895437655016134038e+00,-4.278742356422099213e+00,4.121445585978774417e+00,6.069632537848412390e+00,-4.767277723492099994e+00,3.102963542922336782e+00
5.843223907447210319e-01,1.169626461106556992e+00,1.298337198674757165e-01,7.634254886859921652e-02,-2.569947230032137986e-02,8.290320911915347590e-01,5.940409136882149888e-01,1.167577259312232663e+00,2.171266032436528215e-01,1.073847369086187720e-01,-4.892608513908348195e-02,9.157077098943743332e-01,6.071658859183497459e-01,1.164622200310294842e+00,3.180199371693059329e-01,1.293097279940113864e-01,-7.791523415803397468e-02,1.099444524989200866e+00,6.233131985728573854e-01,1.160888081394651605e+00,4.394452728135668784e-01,1.420238369928430167e-01,-1.110633837634272814e-01,1.325153204456191114e+00,6.421926211152216846e-01,1.156713488747443508e+00,5.834608575205244563e-01,1.449776462580881220e-01,-1.464326318726437148e-01,1.550612557338142183e+00,6.635420167753783849e-01,1.152604103418290116e+00,7.483857274888244815e-01,1.383938824841088044e-01,-1.815497152403721670e-01,1.743458061721176344e+00,6.870821413619849771e-01,1.149192302183899672e+00,9.296504026887835170e-01,1.237667556374982547e-01,-2.136474336716333855e-01,1.878391382421202183e+00,7.124520352208308926e-01,1.147183650840394975e+00,1.120350913549178484e+00,1.037852015695075875e-01,-2.401481298536696229e-01,1.934018201429251738e+00,7.391355920424977910e-01,1.147262285045656638e+00,1.311456806181702461e+00,8.197095696110076601e-02,-2.591291178080395441e-01,1.889097467879328196e+00,7.664274535935819976e-01,1.149966163434510413e+00,1.491626219441781753e+00,6.255791726678160136e-02,-2.695741147686970263e-01,1.718396228062888831e+00,8.353052179658920551e+00,-5.000000008801432472e+00,3.401373550180389671e+00,6.814858912983302375e+00,-5.000000008746694036e+00,6.356638904192299933e+00,5.676887956641452071e+00,-5.000000008720117961e+00,8.040593403472538370e+00,4.904933642926678772e+00,-5.000000008706403598e+00,8.726228303511792461e+00,4.615258380028278040e+00,-5.000000008731615431e+00,8.573342663299563071e+00,4.878711151501974541e+00,-5.000000008820257413e+00,7.640199390619204500e+00,5.614445822294793054e+00,-5.000000008946615893e+00,5.890624789805906758e+00,6.598459528755040715e+00,-5.000000009088824804e+00,3.195487652234164866e+00,7.604476881552081124e+00,-5.000000009200143758e+00,-6.584863863444195831e-01
5.985459793647475157e-01,1.175579235943225331e+00,2.169845166001315162e-01,9.908015925545436697e-02,-3.995764849391431062e-02,9.132468250509385710e-01,6.100862798493715822e-01,1.172724570926939380e+00,2.991595988023795227e-01,1.141263682725705830e-01,-5.495524546229068469e-02,7.327300224534967210e-01,6.248420944870768379e-01,1.169389251231445215e+00,3.890285453242304792e-01,1.473757478068611626e-01,-8.839524805990985057e-02,1.060202432345160872e+00,6.440480036533503538e-01,1.165723368086251988e+00,5.102342577923465461e-01,1.747264354472305714e-01,-1.259703972129711247e-01,1.358796126377815439e+00,6.642994429672248735e-01,1.160531684975050215e+00,6.596885308220352684e-01,1.164666420217604914e-01,-1.628480947808979840e-01,1.624444152508133010e+00,6.852678561703898774e-01,1.154282910759556469e+00,8.339701923122520011e-01,1.208455935349615207e-01,-1.965382489107619646e-01,1.855619805075864770e+00,7.096331497572456737e-01,1.150078326460290512e+00,1.029718172527699593e+00,1.206945914265730030e-01,-2.298752700372596325e-01,2.054012560456207392e+00,7.368048287771299387e-01,1.148959704964211070e+00,1.243739313644392830e+00,1.095277842341447205e-01,-2.612307399342549963e-01,2.221429513362378927e+00,7.656016458165657568e-01,1.151578353049392822e+00,1.466539185318135985e+00,8.932368350136535295e-02,-2.840204307910765280e-01,2.233989716782233792e+00,7.939348295436411407e-01,1.155171212514690238e+00,1.662226864650950819e+00,1.211314175934016628e-02,-2.790907250711288645e-01,1.693642337083085980e+00,4.542833378423782875e+00,-5.000000009607965978e+00,-3.997495799393603111e+00,9.999999770501686314e+00,-5.000000009570736204e+00,1.000000000224816610e+01,9.999999719394455866e+00,-5.000000009531203382e+00,1.000000000456062565e+01,-9.999999605542688741e+00,-5.000000009492419295e+00,1.000000000451701787e+01,8.511297642204374014e+00,-5.000000009460028316e+00,1.000000000516213561e+01,9.999999934507695087e+00,-5.000000009440767279e+00,1.000000000500941510e+01,9.999999972488256006e+00,-5.000000009441846416e+00,1.000000000254637911e+01,9.999999962644830376e+00,-5.000000009465813910e+00,6.229651947964829795e+00,-5.411576537676658916e+00,-5.000000009507121312e+00,-1.000000000482056173e+01
6.147675153070100151e-01,1.181139353920728219e+00,3.009543340092400432e-01,1.085942981297277482e-01,-5.147358187311390498e-02,7.675086298406109675e-01,6.287981994667004582e-01,1.176903988630409126e+00,3.857818451735758325e-01,1.424013155817979159e-01,-7.871823770814137533e-02,9.270466449723631097e-01,6.471757726856730564e-01,1.172489210556335815e+00,4.942995690486644000e-01,1.717719788449911522e-01,-1.151063272336756566e-01,1.238434625413747492e+00,6.665946066259190728e-01,1.166456386142835866e+00,6.324054232066945724e-01,1.163223626621727458e-01,-1.513980647091938969e-01,1.517960750822456406e+00,6.865191519136869536e-01,1.159127825698121672e+00,7.967446250985610323e-01,1.178921363690226404e-01,-1.849241877336943729e-01,1.763192862611860701e+00,7.097696504507221560e-01,1.153565915504668471e+00,9.839309105108141607e-01,1.215971474326596052e-01,-2.183332410524781164e-01,1.975091583770257841e+00,7.360628215393670848e-01,1.151205672351210518e+00,1.190701028352257884e+00,1.144834933023986673e-01,-2.505500294518831494e-01,2.155165686577041217e+00,7.644582160736654863e-01,1.152376935875066843e+00,1.413972946498833982e+00,9.638949304065727586e-02,-2.793637824689071958e-01,2.305526326051958730e+00,7.934543054951828100e-01,1.156479093017361848e+00,1.638318211029810678e+00,5.220777158293661568e-02,-2.927441555318864297e-01,2.184608376232519689e+00,8.218693935731552491e-01,1.159451491858478844e+00,1.829320861445683066e+00,-4.302508247494754579e-02,-2.807682299335510501e-01,1.648675698757950281e+00,9.916000921451368910e+00,-5.000000005341592058e+00,5.309051567426397611e+00,9.999996281689353950e+00,-5.000000004907207085e+00,9.999999902289907538e+00,-9.999999414341553816e+00,-5.000000004467090697e+00,9.999999932161443894e+00,6.910664816211400385e+00,-5.000000004073367421e+00,9.999999947797078903e+00,9.999999002426195105e+00,-5.000000003796420955e+00,9.999999958304750081e+00,9.999999604849236334e+00,-5.000000003715028285e+00,9.999999954874134289e+00,9.999999649862635565e+00,-5.000000003898283474e+00,9.999999924813153029e+00,4.890807460613403990e+00,-5.000000004304311574e+00,2.715312498344690351e+00,-9.999999788807608425e+00,-5.000000004835328582e+00,-9.999999938550018896e+00
6.331548804561627497e-01,1.187048616384852373e+00,3.850891295745937914e-01,1.326803954029099897e-01,-6.800629699519225579e-02,9.140102856470404546e-01,6.501569219781433429e-01,1.182228442686560355e+00,4.855187375284446549e-01,1.642072466649136808e-01,-9.872862772466955983e-02,1.092046692253794582e+00,6.696484345304475339e-01,1.176768824179823980e+00,6.097628018768761482e-01,1.475940921255994298e-01,-1.357204312482047648e-01,1.387497312013154627e+00,6.895160069751519183e-01,1.169546083664641190e+00,7.618974526830548655e-01,1.121908561580207270e-01,-1.706876780898882451e-01,1.649406054925910192e+00,7.113000616824819433e-01,1.162367360694169349e+00,9.385023543341527441e-01,1.204064902213545507e-01,-2.038450005498068096e-01,1.877159974682294896e+00,7.363765355455381689e-01,1.157782448809275833e+00,1.136241191904795889e+00,1.182026306271474897e-01,-2.366846752551904354e-01,2.072308200053117222e+00,7.638645736629217087e-01,1.156554133076601598e+00,1.351935344828261387e+00,1.050112554304184626e-01,-2.671442871625811510e-01,2.236622249022883757e+00,7.927323242093573530e-01,1.159211401835367861e+00,1.582617182424608915e+00,8.123185799983435873e-02,-2.929572511757973508e-01,2.372498547216003839e+00,8.216596149501974589e-01,1.162855926552851971e+00,1.806620942142779684e+00,-7.192016795203873963e-03,-2.949808871591769188e-01,2.114503708639953405e+00,8.505637226710845988e-01,1.163356349699267378e+00,1.990970855615494584e+00,-1.003559780291828907e-01,-2.751038355866159413e-01,1.585182831486015687e+00,9.999970339550145582e+00,-4.999999960178000080e+00,6.164166509976795716e+00,-8.842146486890901658e-01,-4.999999955535370688e+00,9.999998131864794360e+00,-3.636309045884535074e+00,-4.999999951038638812e+00,9.999999024620590760e+00,9.999989366871004037e+00,-4.999999947346498885e+00,9.999999394214039938e+00,9.999996624217606822e+00,-4.999999945328647222e+00,9.999999484912159176e+00,9.999997969377261597e+00,-4.999999945862000139e+00,9.999999430637183551e+00,9.999997812713258938e+00,-4.999999949158298485e+00,9.999999065394447939e+00,-5.936021976449566750e+00,-4.999999954414866998e+00,-9.628854461693137079e-01,-9.999998414237865063e+00,-4.999999960348202599e+00,-9.999998571551012461e+00
6.544190908960171305e-01,1.193241996315568265e+00,4.848236597611441656e-01,1.535722997014604685e-01,-8.681884183146172662e-02,1.079114413485818158e+00,6.738912742780507337e-01,1.187868329271284384e+00,6.015683742959864189e-01,1.755461285704266183e-01,-1.201846582275345049e-01,1.252981202342983158e+00,6.941722980681666044e-01,1.181059238467992545e+00,7.410576112140949689e-01,1.190471138283717423e-01,-1.567578551000198828e-01,1.531049340988034135e+00,7.149477893205602452e-01,1.172833462508170665e+00,9.066253812801816636e-01,1.160276463631482874e-01,-1.901763311138390256e-01,1.774648336505906254e+00,7.387044179705078983e-01,1.166447959018660718e+00,1.094871569698317337e+00,1.184015754888140814e-01,-2.230275684040063378e-01,1.984836206766887434e+00,7.651373587009968613e-01,1.163269567686296746e+00,1.302531761616459560e+00,1.100162562991091469e-01,-2.544281270012813678e-01,2.163230921708996668e+00,7.932488482854510581e-01,1.163872253106239985e+00,1.526528981742243163e+00,9.084101095649592394e-02,-2.821844959759428062e-01,2.311982406535362689e+00,8.220450330786713833e-01,1.166975033697000841e+00,1.763996022709560796e+00,3.046304506313692734e-02,-3.012497422218548548e-01,2.432794332748181798e+00,8.508046825892543463e-01,1.168588457661354996e+00,1.977693241065926699e+00,-7.097132942638362252e-02,-2.835620508276232576e-01,1.857014128273630549e+00,8.804638468752226110e-01,1.166353179121237149e+00,2.145465070737324620e+00,-1.576021609587055505e-01,-2.631260717807918925e-01,1.505945654359033048e+00,8.421366949168662686e+00,-4.999999812173416380e+00,6.467922806529841750e+00,-9.999744846586782643e+00,-4.999999795169484784e+00,9.999989994260930715e+00,6.052242246083266330e+00,-4.999999780176656472e+00,9.999996390882905928e+00,9.999972880183406687e+00,-4.999999769977381270e+00,9.999997631596142966e+00,9.999988060532476908e+00,-4.999999767886831314e+00,9.999997818002579919e+00,9.999989521631452050e+00,-4.999999775878664288e+00,9.999997313269540555e+00,1.801960835449093690e+00,-4.999999792589396641e+00,9.999994275405009958e+00,-9.999995660204458403e+00,-4.999999813699951723e+00,-9.999934045504515367e+00,-9.999997704419035571e+00,-4.999999835148816629e+00,-5.730718191947029361e+00
6.781106898259861016e-01,1.202776929642424220e+00,6.010474511791741303e-01,1.650441447249883509e-01,-1.075242112949340162e-01,1.243515950409290083e+00,6.996652835843412133e-01,1.199425181756849978e+00,7.396433941896325415e-01,1.818062353939200182e-01,-1.473080913443090278e-01,1.523034808462452316e+00,7.222144168502765416e-01,1.194716832312474386e+00,9.045196394572349030e-01,1.179338320662149803e-01,-1.849666441026725783e-01,1.768535301838683349e+00,7.451369634454887425e-01,1.188001374012515932e+00,1.092187681313942615e+00,1.017928784198168096e-01,-2.169529219137423803e-01,1.979251639693308862e+00,7.703327113376022828e-01,1.181583266806807586e+00,1.299295582267784299e+00,9.549195525303380561e-02,-2.462240013395402272e-01,2.157779797555354762e+00,7.973504113407564597e-01,1.176933158811290792e+00,1.522758439863473479e+00,7.912403148775558337e-02,-2.722443780281600945e-01,2.306772022780795961e+00,8.251183443124466832e-01,1.175799192432642748e+00,1.759754452382535250e+00,5.179881009361739924e-02,-2.928561823321984003e-01,2.428911308482713860e+00,8.528049778075873499e-01,1.175078315806401097e+00,1.978463416776796713e+00,-4.937079139069693728e-02,-2.823568955354072152e-01,1.958326911828132788e+00,8.812256895485176544e-01,1.171558117573615387e+00,2.148249230428571632e+00,-1.359675527259360805e-01,-2.596037138957438262e-01,1.448799371471642061e+00,9.120394780341143370e-01,1.166855124887947515e+00,2.291409537393315876e+00,-2.129303526822326487e-01,-2.462038938667110988e-01,1.414499848394369375e+00,8.368499594072110526e+00,-5.000000009492179487e+00,1.000000000515061060e+01,-9.999999866802294690e+00,-5.000000009452744365e+00,1.000000000494397057e+01,4.854950164012202585e+00,-5.000000009423526848e+00,1.000000000545025536e+01,9.999999949155144563e+00,-5.000000009412478796e+00,1.000000000571606407e+01,9.999999971984555813e+00,-5.000000009425482617e+00,1.000000000508452302e+01,9.537297021953857978e+00,-5.000000009461293082e+00,1.000000000169114855e+01,-9.999999997125319950e+00,-5.000000009510605636e+00,-6.943766473700712538e+00,-1.000000000338707373e+01,-5.000000009563071224e+00,-9.999999992636579904e+00,-1.000000000525476018e+01,-5.000000009612826091e+00,2.072147634187770926e+00
7.037015807590860650e-01,1.208107942981456739e+00,7.385266714997339443e-01,1.698428056755859616e-01,-1.313855764015458283e-01,1.502461728810571717e+00,7.269586233843180478e-01,1.202280522150780184e+00,9.014800082520315616e-01,1.843549118652204610e-01,-1.729904924008630607e-01,1.751126473196270572e+00,7.513580909603317926e-01,1.195826020409855417e+00,1.087612617648211266e+00,1.126828406433818403e-01,-2.107763745086183860e-01,1.965615644643669890e+00,7.760102278455481839e-01,1.188176803549829019e+00,1.293469615281001017e+00,8.216973542765490524e-02,-2.401019240278631506e-01,2.146182200701787668e+00,8.021593446442363273e-01,1.183159216228081512e+00,1.515840781359816480e+00,6.805445362761960992e-02,-2.644230811845391105e-01,2.296530925863961237e+00,8.291973221649878711e-01,1.182361641466234792e+00,1.751882050298772198e+00,4.532136910287880294e-02,-2.839775729030281637e-01,2.420079289000001133e+00,8.562073713540629960e-01,1.183149467424868595e+00,1.979901511769927680e+00,-3.195381523696922549e-02,-2.810894513237576220e-01,2.147978902946791724e+00,8.837362293587123219e-01,1.181498040789234150e+00,2.167302661886612469e+00,-1.219445998193461195e-01,-2.585327411242025475e-01,1.613201018770034967e+00,9.130544337811795641e-01,1.176444857749256334e+00,2.304695212045380526e+00,-1.964628010249593881e-01,-2.339362851948568744e-01,1.143463101994485198e+00,9.457076384600627827e-01,1.169220630109585546e+00,2.427778385211585288e+00,-2.650474310653697652e-01,-2.258384409841961149e-01,1.314648465029157665e+00,9.401674640395299321e+00,-5.000000009450161542e+00,1.000000000705402137e+01,-9.999999925720324256e+00,-5.000000009408426038e+00,1.000000000646818421e+01,3.305017872099203391e+00,-5.000000009381815325e+00,1.000000000600416428e+01,9.999999965208253627e+00,-5.000000009379817811e+00,1.000000000526492627e+01,9.999999976745794328e+00,-5.000000009406326384e+00,1.000000000212584084e+01,-3.777919574417740733e+00,-5.000000009455073169e+00,-1.099777452082535856e+00,-9.999999987203867846e+00,-5.000000009512790555e+00,-9.999999999977184473e+00,-9.999999994635365042e+00,-5.000000009569584236e+00,-1.000000000116385834e+01,-9.999999996653684775e+00,-5.000000009620995556e+00,7.083873755778252068e+00
