3.872861138759159383e-01,2.949447077210632262e+00,0.000000000000000000e+00,8.822044703531418687e-29,0.000000000000000000e+00,0.000000000000000000e+00
3.935336170951567181e-01,2.958158517182975178e+00,1.346566954784737813e-03,2.494552322128961927e-02,1.010360590024990748e-03,2.692859644003569100e-02
4.022245984471738423e-01,2.966786652458362372e+00,5.037377448798905158e-03,4.886082762563970228e-02,-1.899508885347337816e-03,4.686739104293874414e-02
4.132741696937425879e-01,2.975020011762455230e+00,1.043489488699388297e-02,7.204072112274990947e-02,-7.595510238964334193e-03,6.107241870614972534e-02
4.266249952176107696e-01,2.982661029079704651e+00,1.703030879624970254e-02,9.465113301581390415e-02,-1.510805998195726557e-02,7.085035863231892161e-02
4.422383596689833385e-01,2.989593518302443353e+00,2.441934314851071722e-02,1.168184828456732549e-01,-2.386853522059156907e-02,7.697805946318353465e-02
4.600885580560880594e-01,2.995751916798239378e+00,3.226672897615334018e-02,1.386234929611531164e-01,-3.346161886438812211e-02,8.005478883899889986e-02
4.801540576964975493e-01,3.001123338029433985e+00,4.032866215446704455e-02,1.600585591954715725e-01,-4.323403641098751138e-02,8.130469343042133479e-02
5.024105931634089695e-01,3.005748332380741239e+00,4.846676508042330883e-02,1.811080323251268998e-01,-5.273480483965756888e-02,8.160930364454546670e-02
5.268249929682202737e-01,3.009722432960336036e+00,5.666074603090734407e-02,2.016798763375530767e-01,-6.128197111519105567e-02,8.244227003864076919e-02
5.533516839681099642e-01,3.013190555328298270e+00,6.499128454617843220e-02,2.217087804324940348e-01,-6.856177468849655732e-02,8.435011214027159088e-02
5.819361586675464437e-01,3.016315454279221431e+00,7.355541275676021062e-02,2.411531711513754117e-01,-7.455164924954983674e-02,8.711625850775742141e-02
6.125181706376228163e-01,3.019254691710638205e+00,8.240685596595648255e-02,2.599885299528683635e-01,-7.940368315895879325e-02,9.009448104706342664e-02
6.450347822058326575e-01,3.022143756875312892e+00,9.151704783981268188e-02,2.782122845433658287e-01,-8.340999754699610080e-02,9.228938310767895170e-02
6.794225268063951440e-01,3.025086593371649979e+00,1.007642520470785341e-01,2.958277303092594623e-01,-8.686277023605873393e-02,9.283497060223933062e-02
7.156167322644851891e-01,3.028160220564513505e+00,1.099755758442369641e-01,3.128234636200917240e-01,-8.990274888931756858e-02,9.157203445478011294e-02
7.535506070980230175e-01,3.031421463436289709e+00,1.189697418758025871e-01,3.291907445510740549e-01,-9.264482947869412399e-02,8.849218166532107910e-02
7.931557677931041495e-01,3.034908494041530513e+00,1.275716960275359857e-01,3.449226731213896890e-01,-9.517415734214633438e-02,8.372804765092033141e-02
8.343629338884492874e-01,3.038642030271992311e+00,1.356204916906211533e-01,3.600162604200249916e-01,-9.756780138389462009e-02,7.742939400218343260e-02
8.771023588510813429e-01,3.042627910144819481e+00,1.429797775025506423e-01,3.744682475274477840e-01,-9.985583374236195464e-02,6.993736676829974408e-02
9.213037304061671984e-01,3.046861938640558876e+00,1.495541285970303502e-01,3.882750819134213049e-01,-1.020298055487104810e-01,6.172841925942803426e-02
9.668963375926643566e-01,3.051333235422175605e+00,1.552930547323443933e-01,4.014351631133291631e-01,-1.040797743427759048e-01,5.322492622978924892e-02
1.013809510376648682e+00,3.056025976006900180e+00,1.601851335670407828e-01,4.139488316747823582e-01,-1.059963825000716092e-01,4.478607953696152333e-02
1.061972984879090420e+00,3.060920957674051923e+00,1.642514362080186308e-01,4.258180509156549443e-01,-1.077733195976684072e-01,3.670283140613965489e-02
1.111317199400748246e+00,3.065996923878381519e+00,1.675387346630770047e-01,4.370462205282433787e-01,-1.094084697324215066e-01,2.919854591695031712e-02
1.161773530201389626e+00,3.071231663001055878e+00,1.701129770256915308e-01,4.476379508264113904e-01,-1.109043810320808898e-01,2.243367710112574923e-02
1.213274477689057829e+00,3.076602873185123599e+00,1.720533865179478261e-01,4.575988969303356191e-01,-1.122685063692683838e-01,1.651356017375969071e-02
1.265753804611894351e+00,3.082088817902649769e+00,1.734473559321717540e-01,4.669354720446209916e-01,-1.135126246376234743e-01,1.149650474225930551e-02
1.319146635819482549e+00,3.087668796577952346e+00,1.743865326387148695e-01,4.756547326920402274e-01,-1.146525933130507074e-01,7.409520273516035510e-03
1.373389526028442997e+00,3.093323466925363974e+00,1.749635616009524719e-01,4.837641837767512887e-01,-1.157073683057338598e-01,4.245743002215203454e-03
1.428420495946820745e+00,3.099035046430593798e+00,1.752696211428719231e-01,4.912715891031714799e-01,-1.166983647904379362e-01,1.982857638319603100e-03
1.484179040009828254e+00,3.104787415171870624e+00,1.753930586470203445e-01,4.981847525849537606e-01,-1.176488307321457566e-01,5.866856116965252308e-04
1.540606115191377912e+00,3.110566152963941899e+00,1.754186729657988275e-01,5.045114169091816647e-01,-1.185832957516634173e-01,2.052895473612340212e-05
1.597644109785911981e+00,3.116358529627137663e+00,1.754277723116081655e-01,5.102589280939880956e-01,-1.195273249281319922e-01,2.513446986961400862e-04
1.655236787042679403e+00,3.122153470681742427e+00,1.754986223869773876e-01,5.154339623390494785e-01,-1.205071928141607795e-01,1.251374505184076188e-03
1.713329213159048070e+00,3.127941513138006613e+00,1.757071688540650933e-01,5.200423228801417386e-01,-1.215498183086909101e-01,3.002008028067043935e-03
1.771867670147702523e+00,3.133714760803687049e+00,1.761279927860822103e-01,5.240886281107911548e-01,-1.226826596804296426e-01,5.494577138215903621e-03
1.830799552950835185e+00,3.139466847622566892e+00,1.768353651165093243e-01,5.275760511952660714e-01,-1.239337538589222881e-01,8.731545198733552463e-03
1.890073257068956458e+00,3.145192909782070778e+00,1.779044847256019135e-01,5.305060633195697317e-01,-1.253318566068291895e-01,1.272899122039634900e-02
1.949638053655869285e+00,3.150889578353747389e+00,1.794125936801025389e-01,5.328781164139841930e-01,-1.269063665474871871e-01,1.751166446998831880e-02
2.009443953652437553e+00,3.156554990418432460e+00,1.814396673508789914e-01,5.346894285242596023e-01,-1.286872187367613662e-01,2.310942507140979763e-02
