9.998919044071090667e+00,2.450829723940875393e+00,3.423588714383472453e+00
9.066067472352045797e+00,4.932256457353897394e-01,1.890481664197746214e+00
1.000000000905949449e+01,1.198428669781410383e+00,-7.260857614463156473e+00
1.000000000862610605e+01,5.000000000690904223e+00,-8.212821784362932531e-01
1.000000000975490089e+01,5.000000009291517777e+00,3.244487777267904605e+00
1.000000000974564607e+01,5.000000009445996874e+00,8.695552570441172691e+00
1.000000000964528724e+01,5.000000009755608765e+00,1.000000000624956975e+01
1.000000000967290958e+01,5.000000009751474295e+00,1.000000000454207338e+01
9.999999989198057548e+00,4.999999991962200241e+00,9.999999075231922774e+00
1.000000000974905845e+01,5.000000009737212814e+00,6.737952836173849436e-02
1.000000000793196087e+01,4.999999971936088805e+00,-9.999999990134881500e+00
1.000000000976160131e+01,-1.238225635026990679e+00,-1.000000000820466717e+01
1.000000000976161907e+01,-4.999999986167556365e+00,-1.000000000751164286e+01
1.000000000975776437e+01,5.000000009660287681e+00,9.326541336559184714e+00
1.000000000976185177e+01,5.000000009732627149e+00,2.580113379552466668e+00
1.000000000944151957e+01,5.000000009249212063e+00,-7.603749588438403428e+00
1.000000000974702452e+01,4.373207968631664389e-01,-1.000000000545514567e+01
1.000000000993035698e+01,-5.000000007634572086e+00,-8.226647218862735755e+00
1.000000000993085791e+01,-8.420474482410875705e-01,7.201586903405129192e+00
1.000000000937995992e+01,5.000000009374508281e+00,9.999999991576750347e+00
1.000000000632562625e+01,5.000000009744700158e+00,1.000000000677308876e+01
1.000000000724763183e+01,4.999999961268374982e+00,-3.699585080794162373e+00
9.999999781546522470e+00,2.577109613040380776e+00,-3.285830262687995607e+00
9.761950406957277337e+00,2.285401097979950613e+00,-3.028531948265492879e+00
8.950454634537624798e+00,3.686044307731410452e+00,-1.891357804110706420e+00
8.041034174779358779e+00,3.879687274138102548e+00,-1.387462469691833622e+00
7.172818722903992139e+00,2.123302292355091048e+00,-1.455499991961869632e+00
6.415808022087540863e+00,2.547798281223740524e+00,-1.476167943850279718e+00
5.869516967000318886e+00,4.637742079695387432e+00,-9.875937649738693036e-01
5.325699057097293299e+00,2.861645956646386768e+00,-3.648056197949636759e-01
4.705036534967253381e+00,8.830660816978136429e-01,5.438648371675878362e-03
4.437962049469407866e+00,9.478307931421839916e-01,-5.718205902624685227e-02
4.185036306152046137e+00,1.384062452754354133e+00,-1.244164251001186189e-01
3.906636212679210463e+00,1.490768750697579748e+00,-8.274682533861950351e-02
3.652808570747128947e+00,1.360714416346398226e+00,-7.099167281363407377e-03
3.455306805713433960e+00,1.120399036901806866e+00,7.528829163801176172e-02
3.305797608705821844e+00,8.857385461862238296e-01,1.404340031984915582e-01
3.189970675139084388e+00,7.204154277938383810e-01,1.959112998888105917e-01
3.089483300592439807e+00,4.929140453188226578e-01,2.272552239464147583e-01
2.987320855676711240e+00,1.645370467139159742e-01,2.186026175117740389e-01
2.879607357212923713e+00,3.865084158535222331e-02,2.040367554828993735e-01
2.766374887318812537e+00,9.890967728242625046e-02,1.888268155577822183e-01
2.632214722774107063e+00,1.436050513992519484e-01,1.559510293708496198e-01
2.479642981514025735e+00,1.514031732391232510e-01,1.040161040939435733e-01
2.312155220293224733e+00,1.654752513459318286e-01,4.084440569649403635e-02
2.130633271568520559e+00,2.058714239776419097e-01,-2.940585639531742221e-02
1.936989752259990816e+00,2.862661212218132745e-01,-1.030767745714956385e-01
1.731416619344176899e+00,4.071738330126761229e-01,-1.788809100790045015e-01
1.515181035886180139e+00,5.617265271932672110e-01,-2.559174334300356457e-01
1.289712973932705564e+00,7.525511232440674769e-01,-3.318103338530417057e-01
1.056606355395286245e+00,9.832451898911594990e-01,-4.037716560235092289e-01
8.185253294412350167e-01,1.230859080446629727e+00,-4.687907850490816708e-01
5.771910150379282456e-01,1.474480966408731275e+00,-5.234242022138543282e-01
3.345566483589465512e-01,1.709903922994513659e+00,-5.641232448051990422e-01
9.484042018724676837e-02,1.936226941459757933e+00,-5.883788812632183562e-01
-1.433044200724029327e-01,2.151309681181581723e+00,-5.943851908173442000e-01
-3.827443460414965970e-01,2.355039819465756246e+00,-5.816549572786989808e-01
-6.328232080996061271e-01,2.548844052308331776e+00,-5.510322574561004050e-01
-9.088038813342973476e-01,2.739746667886771903e+00,-5.035630148233356529e-01
-1.226027068521147845e+00,2.943839802391456484e+00,-4.375279587667528225e-01
-1.590711168762966699e+00,3.185656931093589606e+00,-3.468782446364883087e-01
-1.989955630051260194e+00,3.490755377343683907e+00,-2.203017788729979831e-01
-2.386681380620795156e+00,3.877739194328279293e+00,-4.552311554486695305e-02
-2.727731961126180327e+00,4.351430124472674521e+00,1.879757194988367908e-01
-2.949436163198491112e+00,4.891393897124769907e+00,4.842188240974249491e-01
-2.999322459467375523e+00,4.999999892479285890e+00,8.340974493626673869e-01
-2.771460201218691743e+00,5.000000004629153949e+00,1.195626104564702974e+00
1.409076960195164707e+00,4.999999736343031742e+00,-5.939611955499759510e-01
1.000000000720192794e+01,5.000000009698408299e+00,-1.000000000459941418e+01
1.000000000701438552e+01,5.000000009761207842e+00,-6.157641381366229183e+00
9.999999988515957838e+00,-4.999999936892285390e+00,1.000000000993574822e+01
-1.000000000890116247e+01,-5.000000009745021678e+00,1.000000000828503843e+01
-9.761683263178875691e+00,-4.999028975550620757e+00,9.755072070950454588e+00
1.000000000588779869e+01,5.000000009748592156e+00,-6.775675055059042329e+00
9.999999987862217665e+00,5.000000009761279784e+00,3.394052372695826936e+00
3.506909521817959674e-01,4.999999975918273165e+00,3.165449089788630488e+00
-3.892864720617056573e+00,4.999999996838510263e+00,4.133318601678243276e+00
-5.259953378873121643e+00,4.999999997353433479e+00,3.391987564776876685e+00
-2.298477082785538972e+00,5.000000008279757324e+00,2.597165442589977058e+00
-1.000000000659346888e+01,5.000000009499471432e+00,1.000000000992941729e+01
3.637614988686836970e+00,-5.000000007840736060e+00,1.000000000583375837e+01
-1.308721075475168361e+00,-5.000000007626435483e+00,1.727792669675419335e+00
-1.000000000999536987e+01,1.579108818871009623e+00,7.609147212063455790e+00
-9.999999970002354743e+00,-1.972191012208718508e+00,4.762815773638121364e+00
-9.999998920232007649e+00,-4.999998642623831202e+00,2.851557342310720333e+00
